JAB-PF-29-U-U  |JABA PERFUMERITO COOL WATER MASC                  |PERFUMERITO C WAT M |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-30-U-U  |JABA PERFUMERITO POLO CLµSICO MASC                |PERFUMERITO P CLAS M|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-31-U-U  |JABA PERFUMERITO POLO SPORT FEM                   |PERFUMERITO P SPOR F|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-32-U-U  |JABA PERFUMERITO CABOTINE FEM                     |PERFUMERITO CABOTINE|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-33-U-U  |JABA PERFUMERITO PAR÷S FEM                        |PERFUMERITO PARÕS   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-34-U-U  |JABA PERFUMERITO TRêSOR FEM                       |PERFUMERITO TR…SOR  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-35-U-U  |JABA PERFUMERITO CHANEL Nß5 FEM X 20 ML           |JABA CHANEL N∫5 X 20|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-36-U-U  |JABA PERFUMERITO EDEN FEM                         |PERFUMERITO EDEN    |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-37-U-U  |JABA PERFUMERITO EMPORIO FEM                      |PERFUMERITO EMP F   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-38-U-U  |JABA PERFUMERITO EMPORIO MASC                     |PERFUMERITO EMP M   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-39-U-U  |JABA PERFUMERITO FLORE FEM                        |PERFUMERITO FLORE   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-40-U-U  |JABA PERFUEMRITO FARENHEIT MASC                   |PERFUMERITO FARENH  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-41-U-U  |JABA PERFUMERITO TOMMY FEM                        |PERFUMERITO TOMY F  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-42-U-U  |JABA PERFUMERITO HALLOWEN FEM                     |PERFUMERITO HALLOWEN|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-43-U-U  |JABA PERFUMERITO GIORGIO FEM                      |PERFUMERITO GIORGIO |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-44-U-U  |JABA PERFUMRITO 212 CH FEM                        |PERFUMERITO 212 CH F|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-45-U-U  |JABA PERFUMERITO 212 CH MASC                      |PERFUMERITO 212 CH M|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-46-U-U  |JAVBA PERFUMERITO 5TA AV FEM                      |PERFUMERITO 5TA AV  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-47-U-U  |JABA PERFUMERITO DOLCE VITA FEM                   |PERFUMERITO D VITA  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-48-U-U  |JABA PERFUMERITO ANBASE GE FEM                    |PERFUMERITO ANGEL F |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-49-U-U  |JABA PERFUMERITO JAZZ MASC                        |PERFUMERITO JAZZ M  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-50-U-U  |JABA PERFUMERITO AZZARO MASC                      |PERFUMERITO AZZARO  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-51-U-U  |JABA PERFUMERITO RED DOOR FEM                     |PEFUMERITO R DOOR   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-53-U-U  |JABA PERFUMERITO FLOWER FEM                       |PERFUMERITO FLOWER  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-52-U-U  |JAAB PERFUMERITO DONNA KARAN FEM                  |PERFUMERITO D KARAN |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-54-U-U  |JABA PERFUMERITO ANAIS ANAIS FEM                  |PERFUMERITO A ANAIS |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-55-U-U  |JABA PERFUMERITO XS MASC                          |PERFUMERITO XS MASC |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-56-U-U  |JABA PERFUMERITO XS FEM                           |PERFUMERITO XS FEM  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-57-U-U  |JABA PERFUMERITO KENZO FEM                        |PERFUMERITO KENZO F |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-58-U-U  |JABA PERFUMERITO ESCAPE MASC                      |PERFUMERITO ESCAPE M|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-59-U-U  |JABA PERFUMERITO LAGUNA FEM                       |PERFUMERITO LAGUNA  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-60-U-U  |JABA PERFUMERITO MONTANA FEM                      |PERFUMERITO MONT F  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-61-U-U  |JABA PERFUMERITO MONTANA MASC                     |PERFUMERITO MONT M  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-62-U-U  |JABA PERFUMERITO L EAU PAR FEM                    |PERFUMERITO L EAU P |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-63-U-U  |JABA PERFUEMRITO ROMANCE FEM                      |PERFUMERITO ROMAN F |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-64-U-U  |JABA PERFUMERITO ROMANCE MASC                     |PERFUMERITO ROMAN M |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-65-U-U  |JABA PERFUMERITO ARMANI MASC                      |PERFUMERITO ARMANI M|S          |     |N         |I      |01/01/2008 |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-66-U-U  |JABA PERFUEMRITO BULGARY FEM                      |PERFUMERITO BULGA F |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-67-U-U  |JABA PERFUMERITO BULGARY MASC                     |PERFUMERITO BULGA M |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-68-U-U  |JABA PERFUMERITO SAMSARA FEM                      |PERFUMERITO SAMSARA |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-69-U-U  |JABA PERFUMERITO HUGO VBOSS MASC                  |PERFUEMRITO H BOSS M|S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-70-U-U  |JABA PERFUMERITO GENTLEMAN MASC                   |PERFUMERITO GENTLE  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-71-U-U  |JABA PERFUMERITO ANBASE GE MASC                   |PERFUMERITO ANGEL M |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-72-U-U  |JABA PERFUMERITO PACO MASC                        |PERFUMERITO PACO    |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-73-U-U  |JABA PERFUMERITO SENSI FEM                        |PERFUMERITO SENSI F |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-74-U-U  |JABA PERFUMERITO INCENSE MASC                     |PERFUMERITO INCENSE |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-75-U-U  |JABA PERFUMERITO POLO BLUE MASC                   |PERFUMERITO P BLUE  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-76-U-U  |JABA PERFUMERITO HOT FEM                          |PERFUMERITO HOT F   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-77-U-U  |JABA PERFUMERITO AMOR AMOR FEM                    |PERFUMERITO A AMOR  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
JAB-PF-78-U-U  |JABA PERFUMERITO VERY IRRESISTIBLE FEM            |PERFUMERITO VERY I  |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
ESC-SH-C3-U-7  |ESENCIA BASE SH CERAMIDAS X KG                    |CERAMIDAS           |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|10/02/2007
ACC-48-FS-U-C  |FRASCO PET DELTA X 125CC CRISTAL RS 24/410        |FCO PET DELTA125 R24|S          |     |N         |A      |           |         |           |VB         |           |09         |S          |N          |          |         |     1.124|11/21/2013
ACC-48-FS-U-G  |FRASCO PET DELTA X 200CC CRISTAL ROSCA 24/410     |FCO PET DELTA200 R24|S          |     |N         |A      |           |         |           |VB         |           |09         |S          |N          |          |         |     1.299|11/21/2013
SOL-PE-FC-U-7  |SOL PERFUME FRESCA CARICICA INFANTIL POR LITRO    |F CARICIA INF X LT  |S          |     |N         |A      |           |         |           |VB         |           |03         |S          |S          |          |         |     6.118|05/27/2014
SOL-PE-SU-U-7  |SOL PERFUME SUNNY FRUIT POR LITRO                 |SUNNY FRUTI X LT    |S          |     |N         |A      |           |         |           |VB         |           |03         |S          |S          |          |         |     6.118|05/27/2014
SOL-PE-CG-U-7  |SOL PERFUME CONY INFANTIL X LT                    |SOL CONY INF XLT    |S          |     |N         |A      |           |         |           |VB         |           |03         |S          |S          |          |         |     6.118|05/27/2014
MKO-CG-00-U-U  |MK BASE CR PARA CUTIS GRASO X 50GR                |MK CR CUTIS GRASO   |S          |     |N         |A      |           |         |           |VB         |           |02         |           |           |          |         |     4.045|02/18/2011
PLU-PR-LA-U-U  |PLUMITA BASE PR LAVANDA                           |PLUM P ROPA LAVANDA |S          |     |N         |A      |           |         |           |VB         |           |02         |           |           |          |         |     0.252|08/14/2013
MKO-BO-00-U-U  |MK BOLSAS X 10 UNIDADES                           |MK BOLSAS X 10 UNID |S          |     |N         |I      |           |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
ACC-BJ-RS-L-G  |BOMBA BASE JL BLANCA ROSCA 24/410                 |BOMBA JL BLANCA RS24|S          |     |N         |A      |           |         |           |VB         |           |09         |S          |N          |          |         |     0.969|03/21/2013
SOL-BS-13-U-7  |BASE BS DISSEY MASC X LT                          |ROCIO DISSEY M X  LT|S          |     |N         |A      |           |         |           |VB         |           |03         |           |S          |          |         |     6.750|11/27/2013
SOL-BS-18-U-7  |BASE BS AQUA MASC X LT                            |ROCIO AQUA M X LT   |S          |     |N         |A      |           |         |           |VB         |           |03         |           |S          |          |         |     6.750|11/27/2013
ESC-PE-WM-U-7  |ESENCIA EXTRACTO WHITE MUSK                       |EXTRAC. W MUSK      |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-PE-TB-U-7  |ESENCIA EXTRACTO TABACO                           |EXTRAC. TABACO      |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-PE-DR-U-7  |ESENCIA EXTRACTO DREAM                            |EXTRAC. DREAM       |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-PE-LS-U-7  |ESENCIA EXTRACTO LOVE SPILL                       |EXTRAC. LOVE SPILL  |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-PE-RO-U-7  |ESENCIA EXTRACTO ROSA                             |EXTRAC. ROSA        |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-PR-AF-U-7  |ESENCIA BASE PR AFRODIS÷ACA X KG                  |ES PR AFRO X KG     |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-AL-U-7  |ESENCIA BASE PR ALMENDRA X KG                     |ES PR ALME X KG     |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-AM-U-7  |ESENCIA BASE PR AMBAR X KG                        |ES P ROPA AMBA X KG |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-AZ-U-7  |ESENCIA BASE PR AZAHAR X KG                       |ES P ROPA AZAH X KG |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-BE-U-7  |ESENCIA BASE PR BERGAMOTA X KG                    |ES P ROPA BERG X KG |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-CA-U-7  |ESENCIA BASE PR CANELA X KG                       |ES P ROPA CANE X KG |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-CE-U-7  |ESENCIA BASE PR CEDRO X KG                        |ES P ROPA CEDR X KG |S          |     |N         |I      |06/21/2007 |         |           |VB         |           |04         |S          |S          |          |         |     5.800|10/21/2009
ESC-PR-CI-U-7  |ESENCIA BASE PR CITRONELLA X KG                   |ES P ROPA CITR X KG |S          |     |N         |I      |           |         |           |VB         |           |04         |S          |S          |          |         |     5.800|10/21/2009
ESC-PR-CO-U-7  |ESENCIA BASE PR COCO X KG                         |ES P ROPA COCO X KG |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-DU-U-7  |ESENCIA BASE PR DURAZNO X KG                      |ES P ROPA DURA X KG |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-EU-U-7  |ESENCIA BASE PR EUCALIPTO X KG                    |ES P ROPA EUCA X KG |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-FA-U-7  |ESENCIA BASE PR FANTAS÷A X KG                     |ES P ROPA FANTA X KG|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-FL-U-7  |ESENCIA BASE PR FLORAL X KG                       |ES P ROPA FLORAL XKG|S          |     |N         |I      |           |         |           |VB         |           |04         |N          |S          |          |         |     5.800|10/21/2009
ESC-PR-FC-U-7  |ESENCIA BASE PR FRESCA CARICIA X KG               |ES P ROPA F CAR X KG|S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-FE-U-7  |ESENCIA BASE PR FRESIA X KG                       |ES P ROPA FRESI X KG|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-FU-U-7  |ESENCIA BASE PR FRUTAL X KG                       |ES P ROPA FRUTA X KG|S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
ESC-PR-FR-U-7  |ESENCIA BASE PR FRUTILLA X KG                     |ES P ROPA FRUTI X KG|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
COS-JL-M2-U-7  |CNATY ESENCIA MANZANA 1236PPX KG                  |COS ES  MANZANA X KG|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|08/28/2009
COS-JL-FR-U-7  |COSM NATY ESENCIA FRUTILLA P/J L÷Q Y ESPUMA       |COS ES FRUTILLA X KG|S          |     |N         |A      |           |         |           |VB         |           |04         |           |S          |          |         |     1.928|11/27/2013
COS-JL-AN-U-7  |COSM NATY ES ANANµ 2286-2 TP X KG                 |COS ES ANAN¡2286-2TP|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|08/28/2009
MCF-PR-CI-U-6  |MC BASE PR CITRONELLA X 500CC                     |MC P ROPA CITRO X500|S          |     |N         |A      |           |         |           |VB         |           |02         |           |           |          |         |     3.763|05/21/2014
ACC-GA-00-U-U  |GATILLO PLASTICO DIAM 28                          |GATILLO DIAM 28     |S          |     |N         |A      |           |         |           |VB         |           |09         |S          |N          |          |         |     1.847|04/16/2014
ESC-AM-FE-U-7  |ESENCIA AMB FRESIA X LITRO                        |ES AM FRESIA XLT    |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     1.450|10/21/2009
GRE-VE-  - -   |GREEN LIGHT VELAS                                 |GREEN LIGHT VELAS   |S          |     |N         |A      |           |         |           |VB         |           |01         |           |           |          |         |     0.000|10/02/2007
ESC-AM-MO-M-7  |ESENCIA AMB MORA MODIFICADA X LITRO               |ES AM MORA MOD      |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     1.450|10/21/2009
ESC-AV-GT-U-7  |ACEITE VEHICULAR GERMEN TRIGO                     |AC VEHI GERMEN TRIGO|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|10/02/2007
ESC-AV-AL-U-7  |ACEITE VEHICULAR ALMENDRA X LT                    |AC VEHI ALMENDRA    |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|10/02/2007
ESC-AV-JO-U-7  |ACEITE VEHICULAR JOJOBA                           |AC VEHI JOJOBA      |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|10/02/2007
MCF-JL-VA-U-U  |MC BASE JL VAINILLA X 250CC                       |MC JAB LÕQ VAINILLA |S          |     |N         |A      |           |         |           |VB         |           |02         |N          |           |          |         |     0.000|10/02/2007
SOL-BS-12-U-7  |BASE BS DISSEY FEM X LT                           |ROCIO DISSEY F X LT |S          |     |N         |A      |           |         |           |VB         |           |03         |           |S          |          |         |     6.750|11/27/2013
ESC-PE-C1-U-7  |ESENCIA EXTRACTO CHICOS                           |EXTRAC CHICOS       |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-PE-C2-U-7  |ESENCIA EXTRACTO CHICAS                           |EXTRAC. CHICAS      |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     3.700|10/21/2009
ESC-CR-03-U-7  |ESENCIA BASE CR DÔETE 815 TP X KG                 |ES CR D ETE 815TPXKG|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|10/21/2009
MKO-CO-29-U-U  |MK BASE CO COOL WATER MASCULINO                   |MK COLONIA C WATER M|S          |     |N         |I      |03/01/2011 |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
ACC-76-TA-P-U  |TAPA PLATA MATE P/POTE ZANAHORIA-DERMA            |TAPA PMATE P/POTE   |S          |     |N         |A      |           |         |           |VB         |           |09         |S          |N          |          |         |     0.000|10/02/2007
ACC-79-TA-F-U  |TAPA DORADA ENGRIMPE 15 LISA                      |TAPA DORADA EN 15   |S          |     |N         |A      |           |         |           |VB         |           |09         |S          |N          |          |         |     0.774|04/19/2013
ESC-HO-FU-U-7  |ESENCIA HORNITO FRUTAL X KG                       |FRUTAL HORN X KG    |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
NAT-PE-00-M-U  |NATURAL ESTETIC CENTER PERFUME MASCULINO          |NAT PERF MASC       |S          |     |N         |A      |           |         |           |VB         |           |05         |           |           |          |         |     0.000|10/02/2007
NAT-PE-00-F-U  |NATURAL ESTETIC CENTER PERFUME FEMENINO           |NAT PERF FEMENINO   |S          |     |N         |A      |           |         |           |VB         |           |05         |           |           |          |         |     0.000|10/02/2007
COS-SH-M4-U-7  |ESENCIA MARINA INTENSA 1521TP                     |ESENCIA MARINA INT  |S          |     |N         |I      |           |         |           |VB         |           |04         |           |S          |          |         |     0.000|10/02/2007
COS-CR-M4-U-7  |COS NATY ESENCIA MARINA INTENSA 1521 TP           |ESENCIA MARINA INT  |S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     0.000|07/08/2009
ACC-AP-HI-U-U  |APARATO AUTO HIERBAS                              |APARATO AUTO HIERBAS|S          |     |N         |I      |           |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-AP-LI-U-U  |APARATO AUTO LIM‡N                                |APARATO AUTO LIM”N  |S          |     |N         |I      |           |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-AP-09-U-U  |APARATO AUTO KENZO                                |APARATO AUTO KENZO  |N          |     |N         |I      |12/15/2007 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-AP-04-U-U  |APARATO AUTO C. HERRERA                           |APARATO AUTO C.H.   |N          |     |N         |I      |12/15/2007 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-AP-69-U-U  |APARATO AUTO HUGO BOSS                            |APARATO AUTO H.BOSS |S          |     |N         |I      |12/15/2007 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-AP-AR-U-U  |APARATO AUTO ARPEGIO                              |APARATO AUTO ARPEGIO|N          |     |N         |I      |12/15/2007 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-72-TA-L-U  |TAPA BLANCA ROSCA 24/410                          |TAPA BLANCA RS24/410|S          |     |N         |I      |10/05/2007 |         |           |VB         |           |09         |S          |N          |          |         |     0.000|10/02/2007
GRE-PF-  - -   |G LIGHT PERFUMERITO PERF X 25CC                   |GL PF PERF X 25CC   |N          |     |N         |A      |           |         |           |VB         |           |01         |S          |           |          |         |     0.000|10/02/2007
ESC-PR-JA-U-7  |ESENCIA BASE PR JAZM÷N X KG                       |ES P ROPA JAZMÕN XKG|S          |     |N         |I      |01/25/2008 |         |           |VB         |           |04         |           |S          |          |         |     5.800|10/21/2009
SIN-PR-FA-U-C  |BOUQUET BASE PR FANTAS÷A X 60CC                   |S/M P ROPA FANTA X60|S          |     |N         |A      |           |         |           |VB         |           |05         |           |           |          |         |     0.000|02/20/2008
SIN-PR-UV-U-C  |BOUQUET BASE PR UVA X 60CC                        |S/M P ROPA UVA X 60 |S          |     |N         |A      |           |         |           |VB         |           |05         |           |           |          |         |     0.000|02/20/2008
SIN-PR-PE-U-C  |BOUQUET BASE PR PEARS X 60CC                      |S/M P ROPA PEARS X60|S          |     |N         |A      |           |         |           |VB         |           |05         |           |           |          |         |     0.000|02/20/2008
ACC-PR-FA-U-C  |BASE PR FANTAS÷A X 60CC                           |P ROPA FANTASÕA X60 |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-  - -   |BASE PR X 60CC                                    |P ROPA X 60CC       |N          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-UV-U-C  |BASE PR UVA X 60CC                                |P ROPA UVA X60CC    |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
ACC-PR-PE-U-C  |BASE PR PEARS X 60CC                              |P ROPA PEARS X 60CC |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
ACC-PR-FE-U-C  |BASE PR FRESIA X 60CC                             |P ROPA FRESIA X 60CC|S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-LA-U-C  |BASE PR LAVANDA X 60CC                            |P ROPA LAVANDA X60CC|S          |     |N         |I      |08/19/2008 |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
ACC-PR-CH-U-C  |BASE PR CHERRY X 60CC                             |P ROPA CHERRY X60CC |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
SOL-PR-CN-U-7  |BASE PR BASE CO X LT                              |P ROPA COLONIA X LT |S          |     |N         |A      |           |         |           |VB         |           |03         |           |S          |          |         |     8.107|11/27/2013
SOL-PR-17-U-7  |BASE PR OPIO MASC X LT                            |P ROPA OPIO M X LT  |S          |     |N         |I      |           |         |           |VB         |           |03         |           |S          |          |         |     0.000|10/02/2007
ACC-PR-02-U-7  |BASE PR ONE X 60CC                                |P ROPA ONE X60CC    |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |S          |          |         |     0.000|10/02/2007
ACC-PR-09-U-C  |BASE PR KENZO MASC X60CC                          |P ROPA KENZO M X60CC|S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
MCF-JL-MI-U-U  |MC BASE JL ALMENDRA/MIEL X 250CC                  |MC JAB LÕQ ALM/MIEL |S          |     |N         |I      |04/01/2005 |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
ACC-PR-02-U-C  |BASE PR ONE UNISEX X60CC                          |P ROPA ONE U X60CC  |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-04-U-C  |BASE PR C HERRERA MASC X 60CC                     |P ROPA CH M X60CC   |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-53-U-C  |BASE PR FLOWER FEM X60CC                          |P ROPA FLOWER F X60C|S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-CO-U-C  |BASE PR COCO X60CC                                |P ROPA COCO X60CC   |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
ACC-PR-CT-U-C  |BASE PR CITRUS X60CC                              |P ROPA CITRUS X60CC |S          |     |N         |I      |08/19/2008 |         |           |VB         |           |09         |           |           |          |         |     0.000|10/02/2007
MKO-LA-10-P-U  |MK LABIAL PERLADO #10                             |MK LABIAL PER 10    |S          |     |N         |A      |           |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
MKO-LA-11-P-U  |MK LABIAL PERLADO #11                             |MK LABIAL PER 11    |S          |     |N         |A      |           |         |           |VB         |           |02         |           |           |          |         |     0.000|10/02/2007
